catalogid,id,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
616,613-3,0.5,1,0,12/7/2011,,"1-3/16"" Diameter Zinc Die Cast Cabinet Knob. Packaged with one 8/32"" x 1-1/8"" screw",Cabinet Hardware,0,assets/images/878gm_thumbnail.jpg,assets/images/878gm.jpg,,,,,,,0,Windermeyer Cabinet Knob ,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/7/2011 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
617,613-4,0.5,1,0,12/7/2011,,"4-3/4"" overall length Scroll Cabinet Pull (drawer handle). Holes are 96mm center-to-center. Packaged with two 8/32"" x 1"" screws. ",Cabinet Hardware,0,assets/images/5004bnbdl_thumbnail.jpg,assets/images/5004bnbdl.jpg,,,,,,,0,Windermeyer Cabinet Pull 3 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/7/2011,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
618,613-5,0.5,1,0,12/7/2011,,"5"" Overall Length Decorative Cabinet Pull. Holes are 96mm Center-to-Center. Packaged with two 8/32"" x 1"" screws",Cabinet Hardware,0,assets/images/80814-dbac_thumbnail.jpg,assets/images/80814-dbac.jpg,,,,,,,0,Somerset Cabinet Pull 3 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/7/2011,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
619,613-6,0.5,1,0,12/7/2011,,"5-1/2"" Overall Length Zinc Die Cast Spiral Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8/32"" X 1"" screws. ",Cabinet Hardware,0,assets/images/110-3dbac_thumbnail.jpg,assets/images/110-3dbac.jpg,,,,,,,0,Vienna Cabinet Pull 2 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/7/2011 14:01,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
620,613-7,0.5,1,0,12/7/2011,,"1-1/4"" Diameter Zinc Die Cast Spiral Cabinet Knob. Packaged with one 8/32"" X 1-1/8"" screw. ",Cabinet Hardware,0,assets/images/110sn_thumbnail.jpg,assets/images/110sn.jpg,,,,,,,0,Vienna Cabinet Knob 2 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/7/2011,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
621,613-7-2,0.5,1,0,12/7/2011,,"1-1/4"" Diameter Zinc Die Cast Spiral Cabinet Knob. Packaged with one 8/32"" X 1-1/8"" screw. ",Cabinet Hardware,0,assets/images/202dbac_thumbnail.jpg,assets/images/202dbac.jpg,,,,,,,0,Vienna 2 Cabinet Knob 2 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/4/2012,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
622,613-8,0.5,1,0,12/7/2011,,"5"" Overall Length Die Cast Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8/32"" x 1"" screws and two 8/32"" x 7/8"" screw",Cabinet Hardware,0,assets/images/cabinet hardware/p106-dbac_thumbnail.jpg,assets/images/cabinet hardware/p106-dbac.jpg,,,,,,,0,Vienna 2 Cabinet Pull 2 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/4/2012,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
623,613-9,0.5,1,0,12/7/2011,,"3-3/8"" Overall Length Zinc Die Cast Turned Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8/32"" x 1"" screws",Cabinet Hardware,0,assets/images/z259-3dbac_thumbnail.jpg,assets/images/z259-3dbac.jpg,,,,,,,0,Madison Cabinet Pull 10 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/4/2012,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
624,613-10,0.5,1,0,12/7/2011,,"3-3/8"" Overall Length Zinc Die Cast Turned Cabinet Pull. Holes are 3"" center-to-center. Packaged with two 8/32"" x 1"" screws",Cabinet Hardware,0,assets/images/3910-dbac_thumbnail.jpg,assets/images/3910-dbac.jpg,,,,,,,0,Madison Cabinet Knobs 10 Colors Available,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/4/2012,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
625,W3027BD,50,1,0,11/15/2006,"30"" x 27"" Double Door Wall Cabinet ","Double Door Wall Cabinet 30"" Wide x 27"" Tall x 12"" Deep",Double Door Wall Cabinet,6,assets/images/w36bd(1)_thumbnail.jpg,assets/images/w36bd(1).jpg,,,,,,,0,Double Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
626,W3312BD,50,1,0,11/15/2006,"33""W x 12""T Double Door Wall Cabinet (Depth Modifications Available)","Double Door Wall Cabinet 33"" Wide x 12"" Tall x 12"" Deep",Double Door Wall Cabinet,4,assets/images/w36bd(1)_thumbnail.jpg,assets/images/w36bd(1).jpg,,,,,,,0,Double Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,12,33,12,0,0,0,,,
628,SC18,5,1,0,7/11/2011,"18"" Soft Close Drawer Slide For 21"" Deep Cabinet","1 Pair - 18"" Soft Close Drawer Slide For 21"" Deep Cabinets",,0,assets/images/01514805_thumbnail.jpg,assets/images/01514805.jpg,,,,,,,0,Soft Close Drawer Slide,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/20/2012 12:17,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,3,3,15,0,0,0,,,
629,SC21,5,1,0,7/11/2011,21 Soft Close Drawer Slide ORDER ONLY FOR ADDITIONAL SLIDES BASE CABINETS COME STANDARD WITH SOFT CLOSE DRAWER SLIDES,"1 Pair - 21"" Soft Close Drawer Slide For 24"" Deep Cabinets",,0,assets/images/01514805_thumbnail.jpg,assets/images/01514805.jpg,,,,,,,0,Soft Close Drawer Slide,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/20/2012 12:18,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,3,3,15,0,0,0,,,
631,PREP,0,1,0,4/12/2012,,,,0,,,,,,,,,0,,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/12/2012 13:35,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
632,W4236,75,1,0,11/15/2006,Double Door Wall Cabinet w/Center Mullion,"Double Door Wall Cabinet w/Center Mullion 42"" Wide x 36"" Tall x 12"" Deep",Double Door Wall Cabinet,25,assets/images/w36bd(1)_thumbnail.jpg,assets/images/w36bd(1).jpg,,,,,,,0,Double Door (Butt Door) Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,36,42,4,0,0,0,,,
633,RW3030BD,75,1,0,11/15/2006,"Double Door (Butt Door) Wall Cabinet 24"" Deep","Double Door Wall Cabinet 30"" Wide x 30"" Tall x 24"" Deep",Double Door Wall Cabinet,8,assets/images/w36bd_thumbnail.jpg,assets/images/w36bd.jpg,,,,,,,0,Double Door (Butt Door) Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/12/2013 13:38,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,30,4,0,0,0,,,
634,RW3627BD,50,1,0,11/15/2006,"Double Door Wall Cabinet 24"" Deep","Double Door Wall Cabinet 36"" Wide x 27"" Tall x 24"" Deep",Double Door Wall Cabinet,15,assets/images/w36bd(1)_thumbnail.jpg,assets/images/w36bd(1).jpg,,,,,,,0,Double Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
635,RW3630BD,75,1,0,11/15/2006,"Double Door (Butt Door) Wall Cabinet 24"" Deep","Double Door Wall Cabinet 36"" Wide x 30"" Tall x 12"" Deep",Double Door Wall Cabinet,10,assets/images/w36bd_thumbnail.jpg,assets/images/w36bd.jpg,,,,,,,0,Double Door (Butt Door) Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
636,RW2424BD,50,1,0,11/15/2006,"Double Door Wall Cabinet 24"" Deep","Double Door Wall Cabinet 24"" Wide x 24"" Tall x 24"" Deep",Double Door Wall Cabinet,15,assets/images/w36bd(1)_thumbnail.jpg,assets/images/w36bd(1).jpg,,,,,,,0,Double Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
637,W3912,75,1,0,11/15/2006,"39"" x 12"" Tall  Double Door Wall Cabinet (Depth Modifications Available)","Refrigerator Wall Cabinet w/Center Mullion 39"" Wide x 12"" Tall x 12"" Deep",Refrigerator Wall Cabinet,61,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,12,39,12,0,0,0,,,
638,W3918,75,1,0,11/15/2006,"39"" x 18"" Tall Double Door Wall Cabinet (Depth Modifications Available)","Refrigerator Wall Cabinet w/Center Mullion 39"" Wide x 18"" Tall x 12"" Deep",Refrigerator Wall Cabinet,61,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,8/22/2012 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,18,39,12,0,0,0,,,
639,W3924,75,1,0,11/15/2006,"39"" x 24"" Tall Double Door Wall Cabinet (Depth Modifications Available)","Refrigerator Wall Cabinet w/Center Mullion 39"" Wide x 24"" Tall x 12"" Deep",RTA Wall Cabinet,61,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,Refrigerator Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,8/22/2012 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,24,39,12,0,0,0,,,
640,RW3930,75,1,0,11/15/2006,"Double Door Wall Cabinet w/Center Mullion 24"" Deep","Double Door Wall Cabinet w/Center Mullion 39"" Wide x 30"" Tall x 24"" Deep",Double Door Wall Cabinet,11,assets/images/w36_thumbnail.jpg,assets/images/w36.jpg,,,,,,,0,Double Door Wall Cabinet w/Center Mullion,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/12/2012 13:04,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,39,24,0,0,0,,,
641,GMD-W3018BD,5,1,0,11/15/2006,Mullion Doors For W3018BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3018BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
642,GMD-W3015BD,5,1,0,11/15/2006,Mullion Doors For W3015BD (Glass Not Included),2 - Mullion Doors For Wall Cabinet W3015BD (Glass Not Included),Kitchen Wall Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
643,GMDW3618BD,5,1,0,11/15/2006,Mullion Door For W3618BD (Glass Not Included),Mullion Door For W3618BD Priced Per Door (Glass Not Included),Kitchen Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:42,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
644,GMDW3624BD,5,1,0,11/15/2006,Mullion Door For W3624BD (Glass Not Included),Mullion Door For W3624BD Priced Per Door (Glass Not Included),Kitchen Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
645,GMDW3024BD,5,1,0,11/15/2006,Mullion Door For W3024BD (Glass Not Included),Mullion Door For W3024BD Priced Per Door (Glass Not Included),Kitchen Cabinet Mullion Doors,1,assets/images/glassmulliondoor_thumbnail.jpg,assets/images/glassmulliondoor.jpg,,,,,,,0,Mullion Door,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/21/2015 12:43,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
646,BFH24BD,75,1,0,11/15/2006,"24"" Double Door Full Height Base Cabinet 24 Deep","Double Door Full Height Base Cabinet 24"" Wide x 34.5"" Tall Consists Of 1 W2430BD and 1 B24BD Plywood Carcass",Double Door Full Height RTA Base Cabinet,17,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,"Full Height Base Cabinet 24"" Deep 34.5"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,4,0,0,0,,0,
647,BFH27BD,75,1,0,11/15/2006,"27"" Double Door Full Height Base Cabinet 24 Deep","Double Door Full Height Base Cabinet 27"" Wide x 34.5"" Tall Consists Of 1 W2730BD and 1 B27BD Plywood Carcass",Double Door Base Cabinet Center Mullion,17,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,"Full Height Base Cabinet 24"" Deep 34.5"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,4,0,0,0,,0,
648,BFH30BD,75,1,0,11/15/2006,"30"" Double Door Full Height Base Cabinet 24 Deep","Double Door Full Height Base Cabinet 30"" Wide x 34.5"" Tall Consists Of 1 W3030BD and 1 B30BD Plywood Carcass",Double Door Base Cabinet Center Mullion,17,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,"Full Height Base Cabinet 24"" Deep 34.5"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,4,0,0,0,,0,
649,BFH33BD,75,1,0,11/15/2006,"33"" Double Door Full Height Base Cabinet 24 Deep","Double Door Full Height Base Cabinet 33"" Wide x 34.5"" Tall Consists Of 1 W3330BD and 1 B33BD Plywood Carcass",Double Door Base Cabinet Center Mullion,17,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,"Full Height Base Cabinet 24"" Deep 34.5"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,4,0,0,0,,0,
650,BFH36BD,75,1,0,11/15/2006,"36"" Double Door Full Height Base Cabinet 24 Deep","Double Door Full Height Base Cabinet 36"" Wide x 34.5"" Tall Consists Of 1 W3630BD and 1 B36BD Plywood Carcass",Double Door Base Cabinet Center Mullion,17,assets/images/rw24_thumbnail.jpg,assets/images/rw24.jpg,,,,,,,0,"Full Height Base Cabinet 24"" Deep 34.5"" Tall",,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,4,0,0,0,,0,
651,RS32,10,1,0,11/15/2006,Double Round Spinners Corner Base Cabinet,Double Round Spinners For Corner Cabinet,Round Super Susan Spinners For Corner Base Cabinet,37,assets/images/roundsusan32_thumbnail.jpg,assets/images/roundsusan32.jpg,,,,,,,0,RS32 Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/14/2012 14:16,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
652,RS28,10,1,0,11/15/2006,Double Round Spinners Corner Base Cabinet,Double Round Spinners For Corner Cabinet,Round Super Susan Spinners For Corner Base Cabinet,37,assets/images/roundsusan32_thumbnail.jpg,assets/images/roundsusan32.jpg,,,,,,,0,RS32 Corner Base Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""RTA Kitchen Cabinets Online, Wholesale Kitchen Cabinets, Buy RTA Cabinets Online, Maple RTA Cabinets""> <META NAME=""ABSTRACT"" CONTENT=""RTA Cabinets, Maple Cabinets, Wholesale Cabinets, Buy Cabinets Online""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,6/14/2012 14:16,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
653,9WTD,10,1,0,6/14/2012,"9"" Wood Tray Divider For BFH9 (Cabinet not Included)","9"" Wood Tray Divider",,0,assets/images/014878511_thumbnail.jpg,assets/images/014878511.jpg,,,,,,,0,Wood Tray Divider,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
654,12WTD,10,1,0,6/14/2012,"12"" Tray Divider For BFH12 (Cabinet Not Included)","12"" Wood Tray Divider",,0,assets/images/12cstd_thumbnail.jpg,assets/images/12cstd.jpg,,,,,,,0,Cookie Sheet Divider,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/6/2015 11:45,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
