catalogid,id,name,categories,mfgid,manufacturer,distributor,cost,price,price2,price3,saleprice,onsale,stock,stock_alert,display_stock,weight,minimumorder,maximumorder,date_created,description,extended_description,keywords,sorting,thumbnail,image1,image2,image3,image4,realmedia,related,accessories,shipcost,imagecaption1,imagecaption2,imagecaption3,imagecaption4,title,metatags,displaytext,eproduct_password,eproduct_random,eproduct_expire,eproduct_path,eproduct_serial,eproduct_instructions,homespecial,categoryspecial,hide,free_shipping,nontax,notforsale,giftcertificate,userid,last_update,extra_field_1,extra_field_2,extra_field_3,extra_field_4,extra_field_5,extra_field_6,extra_field_7,extra_field_8,extra_field_9,extra_field_10,extra_field_11,extra_field_12,extra_field_13,usecatoptions,qtyoptions,price_1,price_2,price_3,price_4,price_5,price_6,price_7,price_8,price_9,price_10,hide_1,hide_2,hide_3,hide_4,hide_5,hide_6,hide_7,hide_8,hide_9,hide_10,minorderpkg,listing_displaytype,show_out_stock,pricing_groupopt,qtydiscount_opt,loginlevel,redirectto,accessgroup,self_ship,tax_code,eproduct_reuseserial,nonsearchable,instock_message,outofstock_message,backorder_message,height,width,depth,reward_points,reward_disable,reward_redeem,filename,fractional_qty,gtin
118,SCW2430,SCW2430,Wall Cabinets/Corner Wall Cabinets,SCW2430,Timberland Cabinetry,,148.52,215,215,0,0,0,0,0,,75,1,0,11/15/2006,"24""W x 30""T x 12""D Square Corner Wall Cabinet","Square Corner Wall Cabinet 24"" Wide x 30"" Tall x 12"" Deep",Square Corner Wall Cabinet,52,assets/images/scw_thumbnail.jpg,assets/images/scw.jpg,,,,,,,0,Square Corner Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,30,24,12,0,0,0,,0,
119,SCW2436,SCW2436,Wall Cabinets/Corner Wall Cabinets,SCW2436,Timberland Cabinetry,,158.86,230,230,0,0,0,0,0,,75,1,0,11/15/2006,"24""W x 36""T x 12""D Square Corner Wall Cabinet","Square Corner Wall Cabinet 24"" Wide x 36"" Tall x 12"" Deep",Square Corner Wall Cabinet,53,assets/images/scw_thumbnail.jpg,assets/images/scw.jpg,,,,,,,0,Square Corner Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,36,24,12,0,0,0,,0,
120,SCW2442,SCW2442,Wall Cabinets/Corner Wall Cabinets,SCW2442,Timberland Cabinetry,,169.67,249,249,0,0,0,0,0,,75,1,0,11/15/2006,"24""W x 42""T x 12""D Square Corner Wall Cabinet","Square Corner Wall Cabinet 24"" Wide x 42"" Tall x 12"" Deep",Square Corner Wall Cabinet,54,assets/images/scw_thumbnail.jpg,assets/images/scw.jpg,,,,,,,0,Square Corner Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:14,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,42,24,12,0,0,0,,0,
256,SGH30,"SGH30 - 30"" Stem Glass Holder",Wall Cabinets/Specialty Wall Cabinets,SGH30,Timberland Cabinetry,,60.16,90,90,0,0,0,0,0,,5,1,0,11/15/2006,"30""W Stem Glass Holder (Width Can Be Modified On Site)","Stem Glass Holder 30"" ",Stem Glass Holder,96,assets/images/sgh_thumbnail.jpg,assets/images/sgh.jpg,,,,,,,0,Stem Glass Holder,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:35,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,6,30,12,0,0,0,,,
257,SGH36,"SGH36 - 36"" Stem Glass Holder",Wall Cabinets/Specialty Wall Cabinets,SGH36,Timberland Cabinetry,,66.74,100,100,0,0,0,0,0,,5,1,0,11/15/2006,"36""W Stem Glass Holder (Width Can Be Modified On Site)","Stem Glass Holder 36"" ",Stem Glass Holder,95,assets/images/sgh_thumbnail.jpg,assets/images/sgh.jpg,,,,,,,0,Stem Glass Holder,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:36,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,6,36,12,0,0,0,,,
531,SGH24,"SGH24 - 24"" Stem Glass Holder",Wall Cabinets/Specialty Wall Cabinets,SGH24,Timberland Cabinetry,,60.16,80,80,0,0,0,0,0,,5,1,0,11/15/2006,"24""W Stem Glass Holder (Same As SGH30 Which Is To Be Modified On Site)","Stem Glass Holder 24"" ",Stem Glass Holder,96,assets/images/sgh_thumbnail.jpg,assets/images/sgh.jpg,,,,,,,0,Stem Glass Holder,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:34,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,6,30,12,0,0,0,,,
532,SGH27,"SGH27 -  24"" Stem Glass Holder",Wall Cabinets/Specialty Wall Cabinets,SGH27,Timberland Cabinetry,,60.16,85,85,0,0,0,0,0,,5,1,0,11/15/2006,"27""W Stem Glass Holder (Same As SGH30 Which Is to Be Modified On Site)","Stem Glass Holder 27"".  This item is the same as a SGH30 but will need to be trimmed 3"" to make it 27"" wide. ",Stem Glass Holder,96,assets/images/sgh_thumbnail.jpg,assets/images/sgh.jpg,,,,,,,0,Stem Glass Holder,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 17:37,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,6,30,12,0,0,0,,,
696,SWP,Shaker Wood Post,"Posts, Corbels & Onlays",SWP,Timberland Cabinetry,,100,150,150,0,0,0,0,0,,0,1,0,1/17/2013,Shaker Wood Post,"Shaker Wood Post (Island Leg). 3-1/2"" x 3-1/2"" x 35-1/2""",Cabinet Post,0,assets/images/shakerwoodpost_thumbnail.jpg,assets/images/shakerwoodpost.jpg,,,,,,,0,Shaker Wood Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,4,4,0,0,0,,,
704,SBFOOT,Shaker Bunn Foot,"Posts, Corbels & Onlays",SBFOOT,Timberland Cabinetry,,55,95,95,0,0,0,0,0,,0,1,0,1/17/2013,Shaker Bunn Foot,"Shaker Style Bunn Foot. 3-1/2"" x 4-1/2"".",Cabinet Bunn Foot,0,assets/images/shbf_thumbnail.jpg,assets/images/shbf.jpg,,,,,,,0,Shaker Bunn Foot,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,5,5,3,0,0,0,,,
564,SHCM,"SHCM - Shaker Crown Molding 4.5""Tall x 3 - 1/8""Out x 3 - 7/8Up x 96""Long",Trim & Details/Moldings & Trim,SHCM,Timberland Cabinetry,,0,100,100,0,0,0,0,0,,5,1,0,11/15/2006,Shaker Crown Molding,"Shaker Crown Molding 96"" Length   ",Shaker Crown Moldings,12,assets/images/SHCM.jpg,assets/images/shcm.jpg,,,,,,,0,Shaker Crown Molding,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:29,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,96,0,0,0,,,
565,SHLRV,"SHLR-V - Vertical Shaker Light Rail 1.5"" Wide x 96""",Trim & Details/Moldings & Trim,SHLRV,Timberland Cabinetry,,0,60,60,0,0,0,0,0,,5,1,0,11/15/2006,Shaker Light Rail,"Shaker Light Rail 96"" Length ",Moldings,15,assets/images/shlr-v_thumbnail.jpg,assets/images/shlr-v.jpg,,,,,,,0,Shaker Light Rail Verticle,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 12:30,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,96,1,1,0,0,0,,,
566,SHLRH,"SHLR-H - Horizontal Shaker Light Rail 1.5""W x 96""L",Trim & Details/Moldings & Trim,SHLRH,,,38.54,60,60,0,0,0,0,0,,5,1,0,11/15/2006,Shaker Light Rail Horizontal,"Shaker Light Rail 96"" Length ",Moldings,15,assets/images/shlr-v_thumbnail.jpg,assets/images/shlr-v.jpg,,,,,,,0,Shaker Light Rail Horizontal,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/2/2015 13:28,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,96,2,2,0,0,0,,,
736,TVS12,TVS12,Vanity Cabinets,TVS12,Timberland Cabinetry,,104.3,160,160,0,0,0,0,0,,75,1,0,11/15/2006,"Tall Vanity Sink Base Cabinet 12"" Wide","Tall Vanity Sink Base Cabinet 34.5"" Tall x 21"" Deep",Tall Vanity Base Cabinet,1,assets/images/singledoorsinkbasecabinet_thumbnail.jpg,assets/images/singledoorsinkbasecabinet.jpg,,,,,,,0,Tall Vanity Sink Base Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/8/2015 11:51,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,34,12,21,0,0,0,,,
737,TVS15,TVS15,Vanity Cabinets,TVS15,Timberland Cabinetry,,109.47,165,165,0,0,0,0,0,,75,1,0,11/15/2006,"Tall Vanity Sink Base Cabinet 15"" Wide","Tall Vanity Sink Base Cabinet 15"" Wide x 34.5"" Tall x 21"" Deep",Tall Vanity Base Cabinet,2,assets/images/singledoorsinkbasecabinet_thumbnail.jpg,assets/images/singledoorsinkbasecabinet.jpg,,,,,,,0,Tall Vanity Sink Base Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/8/2015 11:51,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,34,15,21,0,0,0,,,
738,TVS18,TVS18,Vanity Cabinets,TVS18,Timberland Cabinetry,,118.4,175,175,0,0,0,0,0,,75,1,0,11/15/2006,"Tall Vanity Sink Base Cabinet 18"" Wide","Tall Vanity Sink Base Cabinet 18"" Wide x 34.5"" Tall x 21"" Deep",Tall Vanity Base Cabinet,3,assets/images/singledoorsinkbasecabinet_thumbnail.jpg,assets/images/singledoorsinkbasecabinet.jpg,,,,,,,0,Tall Vanity Sink Base Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/8/2015 11:52,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
739,TVS21,TVS21,Vanity Cabinets,TVS21,Timberland Cabinetry,,123,185,185,0,0,0,0,0,,75,1,0,11/15/2006,"Tall Vanity Sink Base Cabinet 21"" Wide","Tall Vanity Sink Base Cabinet 21"" Wide x 34.5"" Tall x 21"" Deep",Tall Vanity Base Cabinet,4,assets/images/singledoorsinkbasecabinet_thumbnail.jpg,assets/images/singledoorsinkbasecabinet.jpg,,,,,,,0,Tall Vanity Sink Base Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,4/8/2015 11:52,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,34,21,21,0,0,0,,,
722,SDST,Sink Base Door Storage,Cabinet Accessories,SDST,Timberland Cabinetry,,35.1,55,55,0,0,0,0,0,,10,1,0,6/14/2012,Sink Base Door Storage,"REV A SHELF 30"" SINK BASE DOOR STORAGE. BIRCH/MAPLE HARDWOOD W/UV-CURED CLEAR FINISH. WILL ALSO FIT 18"" CABINET DOOR",,0,assets/images/sinkdoorstorage_thumbnail.jpg,assets/images/sinkdoorstorage.jpg,,,,,,,0,Sink Door Storage,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,5,15,4,0,0,0,,,
700,SRP,Split Reeded Post,"Posts, Corbels & Onlays",SRP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,,0,1,0,1/17/2013,Split Reeded Post,"Wood Post with Reed Pattern (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P2 Split in Half)",Cabinet Corner Post,0,assets/images/splitreededpost_thumbnail.jpg,assets/images/splitreededpost.jpg,,,,,,,0,Split Reeded Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
701,STP,Split Turned Post,"Posts, Corbels & Onlays",STP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,,0,1,0,1/17/2013,Split Turned Post,"Turned Wood Post (Island Leg). 3-1/2"" x 1-3/4"" x 35-1/2"". (P1 Split in Half)",Cabinet Wood Post,0,assets/images/splitturnedwoodpost_thumbnail.jpg,assets/images/splitturnedwoodpost.jpg,,,,,,,0,Split Turned Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:12,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
287,CSB912,CSB912,"Posts, Corbels & Onlays",CSB912,,,21.62,35,35,0,0,0,0,0,,5,1,0,11/15/2006,Counter Support Brackets,Counter Support Brackets,Mullion Door,94,assets/images/supportbrk_thumbnail.jpg,assets/images/supportbrk.jpg,,,,,,,0,Counter Support Bracket,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:16,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
697,TCP,Traditional Corner Post,"Posts, Corbels & Onlays",TCP,Timberland Cabinetry,,75,130,130,0,0,0,0,0,,0,1,0,1/17/2013,Traditional Corner Post,"Traditional Corner Post 2-3/4"" x 2-3/4"" x 35-1/2",Cabinet Corner Post,0,assets/images/traditionalcornerpost_thumbnail.jpg,assets/images/traditionalcornerpost.jpg,,,,,,,0,Traditional Corner Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,35,3,3,0,0,0,,,
423,TRSH18,Trash Can Pull Out For 18 Inch Cabinet,Cabinet Accessories,TRSH18,Timberland Cabinetry,,93,145,145,0,0,0,0,0,,0,1,0,3/26/2009,"Pull Out Trash Can For 18"" Base Cabinet","15"" Wide Trash Can Pull Out For 18"" Base Cabinet",Pull Out Trash Can,0,assets/images/trashpullout_thumbnail.jpg,assets/images/trashpullout.jpg,,,,,,,0,Pull Out Trash Can,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:29,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
424,TRSH21,Trash Can Pull Out For 21 Inch Cabinet,Cabinet Accessories,TRSH21,Timberland Cabinetry,,175,210,210,0,0,0,0,0,,0,1,0,3/26/2009,"Pull Out Trash Can For 21"" Base Cabinet (Cabinet Not Included)","18"" Wide TRASH CAN 2 EACH W/FULL EX. SLIDES",Pull Out Trash Can,0,assets/images/trashpullout_thumbnail.jpg,assets/images/trashpullout.jpg,,,,,,,0,Pull Out Trash Can,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:29,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
612,TRSH15,Trash Can Pull Out For 15 Inch Cabinet,Cabinet Accessories,TRSH15,Timberland Cabinetry,,75.2,145,145,0,0,0,0,0,,0,1,0,3/26/2009,"Pull Out Trash Can For 15"" Base Cabinet (Cabinet Not Included)","12"" Wide Trash Can For 15"" Base Cabinet",Pull Out Trash Can,0,assets/images/trashpullout_thumbnail.jpg,assets/images/trashpullout.jpg,,,,,,,0,Pull Out Trash Can,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
705,TRDBF,Turned Bunn Foot,"Posts, Corbels & Onlays",TRDBF,Timberland Cabinetry,,55,95,95,0,0,0,0,0,,0,1,0,1/17/2013,Turned Bunn Foot,"Turned Bunn Foot 4"" x 6""",Cabinet Bunn Foot,0,assets/images/trdbf_thumbnail.jpg,assets/images/trdbf.jpg,,,,,,,0,Turned Bunn Foot,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:13,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,4,4,6,0,0,0,,,
695,TAFP,Turned Acanthus Fluted Post,"Posts, Corbels & Onlays",TAFP,Timberland Cabinetry,,125,225,225,0,0,0,0,0,,0,1,0,1/17/2013,Turned Acanthus Fluted Post,"Turned Acanthus/Fluted Post (Island Leg). 3-3/4"" x 3-3/4"" x 42""",Cabinet Island Post,0,assets/images/turnedacanthusflutedpost_thumbnail.jpg,assets/images/turnedacanthusflutedpost.jpg,,,,,,,0,Turned Acanthus Fluted Post,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/27/2014 13:11,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,42,4,4,0,0,0,,,
61,2UC3696x24,2UC3696x24,Tall Cabinets,2UC3696x24,Timberland Cabinetry,,501.49,799,799,0,0,0,0,0,,100,1,0,11/15/2006,36w x 96h Double Door Utility Cabinets 24 Deep,"Double Door Utility Cabinet 36"" Wide x 96"" Tall x 24"" Deep",Double Door Utility Cabinet,14,assets/images/uc2496_thumbnail.jpg,assets/images/uc2496.jpg,,,,,,,0,Double Door Utility Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,9/9/2015 16:10,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,1,0,0,,,,96,36,24,0,0,0,,0,
718,USWB11,Under Sink Wire Basket 11,Cabinet Accessories,USWB11,Timberland Cabinetry,,51.9,70,70,0,0,0,0,0,,10,1,0,6/14/2012,"Under Sink Wire Basket 11""","WHITE 11"" UNDERSINK WIRE BASKET, REMOVABLE TOP BASKET",,0,assets/images/uswb11_thumbnail.jpg,assets/images/uswb11.jpg,,,,,,,0,Under Sink Wire Basket,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:17,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
719,USWB14,Under Sink Wire Basket 14,Cabinet Accessories,USWB11,Timberland Cabinetry,,57.3,75,75,0,0,0,0,0,,10,1,0,6/14/2012,"Under Sink Wire Basket 14""","WHITE 14"" UNDERSINK WIRE BASKET",,0,assets/images/uswb11_thumbnail.jpg,assets/images/uswb11.jpg,,,,,,,0,Under Sink Wire Basket,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:18,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,0,0,0,0,0,0,,,
720,USWNPB14,Under Sink Wire Muliti Use Basket 14 ,Cabinet Accessories,USWBNP14,Timberland Cabinetry,,43.2,55,55,0,0,0,0,0,,10,1,0,6/14/2012,"Under Sink Wire Multi Use Basket 14""","KV 14"" UNDERSINK WIRE MULTI-USE BASKET, FROSTED NICKEL FINISH, 75 LB CAPACITY, 14-3/4""W X 5-5/16""H X 20""D",,0,assets/images/uswbnp14_thumbnail.jpg,assets/images/uswbnp14.jpg,,,,,,,0,Under Sink Multi Use Wire Basket,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,5,15,20,0,0,0,,,
721,USWNPB11,Under Sink Wire Muliti Use Basket 11,Cabinet Accessories,USWBNP11,Timberland Cabinetry,,39.6,52,52,0,0,0,0,0,,10,1,0,6/14/2012,"Under Sink Wire Multi Use Basket 11""","KV 11"" UNDERSINK WIRE MULTI-USE BASKET, FROSTED NICKEL FINISH, 75 LB CAPACITY, 11-3/4""W X 5-5/16""H X 20""D",,0,assets/images/uswbnp14_thumbnail.jpg,assets/images/uswbnp14.jpg,,,,,,,0,Under Sink Multi Use Wire Basket,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,1/17/2013 14:09,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,5,12,20,0,0,0,,,
66,W930,W930,Wall Cabinets/Standard Wall Cabinets,W930,Timberland Cabinetry,,61.1,100,100,0,0,0,0,0,,50,1,0,11/15/2006,"9""W x 30""T Single Door Wall Cabinet (Depth Modifications Available)","Single Door Wall Cabinet 9"" Wide x 30"" Tall x 12"" Deep",Single Door Wall Cabinet,0,assets/images/w30_thumbnail.jpg,assets/images/w30.jpg,,,,,,,0,Single Door Wall Cabinet,,,,,"<META NAME=""DESCRIPTION"" CONTENT=""Buy RTA Kitchen Cabinets from www.onlinecabinetsdirect.com Wholesale RTA Cabinets at factory prices allows you to purchase quality kitchen cabinets, vanity cabinets and maple cabinets online.""> <META NAME=""ABSTRACT"" CONTENT=""Buy rta cabinets online,wholesale maple rta cabinets, kitchen cabinets""> <META NAME=""KEYWORDS"" CONTENT=""RTA Cabinet,RTA Kitchen Cabinets, Maple Cabinets, Kitchen Cabinets, buy kitchen cabinets, buy cabinets online, cabinets, rta cabinets, cabinet maker""> ",,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,9,12,0,0,0,,,
67,W1230,W1230,Wall Cabinets/Standard Wall Cabinets,W1230,Timberland Cabinetry,,68.15,105,105,0,0,0,0,0,,50,1,0,11/15/2006,"12""W x 30""T Single Door Wall Cabinet (Depth Modifications Available)","Single Door Wall Cabinet 12"" Wide x 30"" Tall x 12"" Deep",Single Door Wall Cabinet,1,assets/images/w30_thumbnail.jpg,assets/images/w30.jpg,,,,,,,0,Single Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,12,12,0,0,0,,,
68,W1530,W1530,Wall Cabinets/Standard Wall Cabinets,W1530,Timberland Cabinetry,,72.38,110,110,0,0,0,0,0,,50,1,0,11/15/2006,"15""W x 30""T Single Door Wall Cabinet (Depth Modifications Available)","Single Door Wall Cabinet 15"" Wide x 30"" Tall x 12"" Deep",Single Door Wall Cabinet,2,assets/images/w30_thumbnail.jpg,assets/images/w30.jpg,,,,,,,0,Single Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,3/12/2013,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,15,12,0,0,0,,,
69,W1830,W1830,Wall Cabinets/Standard Wall Cabinets,W1830,Timberland Cabinetry,,78.02,115,115,0,0,0,0,0,,50,1,0,11/15/2006,"18""W x 30""T Single Door Wall Cabinet (Depth Modifications Available)","Single Door Wall Cabinet 18"" Wide x 30"" Tall x 12"" Deep",Single Door Wall Cabinet,3,assets/images/w30_thumbnail.jpg,assets/images/w30.jpg,,,,,,,0,Single Door Wall Cabinet,,,,,,,,0,0,,0,,0,0,0,0,0,0,0,Online Cabinets Admin,12/11/2014 11:32,,,,,,,,,,,,,,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,-1,,,0,,0,0,,,,30,18,12,0,0,0,,,
